age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country
21,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,2597,0,45,United-States
19,Private,Some-college,Never-married,Adm-clerical,Other-relative,White,Male,0,0,25,United-States
38,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Female,0,0,24,United-States
34,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
36,Private,HS-grad,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,2,Taiwan
21,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,594,0,4,United-States
29,Private,10th,Never-married,Other-service,Own-child,Black,Female,0,0,32,United-States
47,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States
42,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States
38,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,2205,40,United-States
58,Federal-gov,Bachelors,Separated,Prof-specialty,Not-in-family,White,Male,4787,0,40,United-States
33,Private,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,1902,50,United-States
31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,4386,0,50,United-States
34,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,0,0,30,United-States
26,Private,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
48,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States
48,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0,1590,38,United-States
19,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States
26,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
52,Local-gov,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
25,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,40,Taiwan
31,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,90,United-States
34,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,50,United-States
22,Private,Some-college,Separated,Sales,Unmarried,White,Female,0,0,43,United-States
29,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Male,0,0,58,United-States
17,Private,12th,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States
24,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States
32,Private,Bachelors,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States
47,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,15024,0,40,United-States
32,Private,10th,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States
21,Private,Preschool,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico
71,Self-emp-not-inc,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,8,United-States
72,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
33,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States
33,Self-emp-not-inc,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,70,United-States
34,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Male,0,0,30,United-States
58,Self-emp-not-inc,Masters,Divorced,Sales,Not-in-family,White,Male,0,0,18,United-States
31,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
36,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States
77,Private,HS-grad,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,14,United-States
17,Private,10th,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States
50,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
23,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,50,United-States
32,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
34,Private,Bachelors,Never-married,Other-service,Not-in-family,White,Male,0,2001,40,United-States
27,Private,Bachelors,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,25,Philippines
21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States
26,Private,5th-6th,Separated,Craft-repair,Not-in-family,Other,Male,0,0,35,Mexico
49,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
41,Private,11th,Divorced,Other-service,Unmarried,Other,Female,0,0,40,United-States
47,Private,HS-grad,Never-married,Tech-support,Other-relative,White,Male,0,0,50,United-States
46,Private,HS-grad,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,5,United-States
42,Private,HS-grad,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States
28,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
20,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States
31,Private,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,35,United-States
58,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States
31,Private,1st-4th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States
30,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
45,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
45,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States
41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,United-States
37,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States
28,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia
21,Private,Assoc-voc,Never-married,Other-service,Own-child,White,Female,0,0,36,United-States
59,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
69,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-States
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,United-States
44,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
18,Never-worked,10th,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
17,Private,11th,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States
56,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
56,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,4508,0,40,United-States
25,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States
21,Private,Some-college,Never-married,Adm-clerical,Own-child,Other,Female,0,0,20,Cuba
29,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States
47,Local-gov,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,4386,0,40,United-States
30,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
36,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States
19,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
51,Private,10th,Married-civ-spouse,Sales,Husband,White,Male,0,1977,40,United-States
64,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
32,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
32,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States
28,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,1564,50,United-States
52,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States
45,Self-emp-inc,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
52,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States
18,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States
43,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States
57,Private,10th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States
33,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
45,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States
53,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,United-States
31,Private,HS-grad,Never-married,Other-service,Unmarried,Black,Male,0,0,18,United-States
26,Private,12th,Never-married,Craft-repair,Other-relative,Other,Male,0,0,48,Guatemala
37,Private,Assoc-voc,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,32,United-States
28,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States
41,Private,HS-grad,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,40,United-States
58,Private,12th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
23,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States
62,Local-gov,HS-grad,Widowed,Other-service,Not-in-family,White,Female,0,0,18,United-States
26,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States
23,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,30,United-States
32,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States
26,Private,Some-college,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States
20,Private,HS-grad,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
31,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States
38,Private,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States
21,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
31,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States
21,State-gov,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States
39,Private,HS-grad,Separated,Machine-op-inspct,Not-in-family,Black,Male,2176,0,40,United-States
32,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States
17,Private,5th-6th,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico
25,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
40,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,45,United-States
45,Private,Assoc-voc,Divorced,Other-service,Not-in-family,White,Female,0,0,8,United-States
55,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States
44,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States
30,Private,9th,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States
64,Self-emp-inc,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,United-States
36,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States
33,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States
39,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,2415,67,India
47,Private,HS-grad,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,4,United-States
22,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States
25,Private,Assoc-acdm,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,45,United-States
67,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States
33,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States
27,Local-gov,Some-college,Never-married,Protective-serv,Own-child,White,Female,0,0,40,United-States
69,Private,5th-6th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2267,40,United-States
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States
50,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States
36,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States
29,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
66,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,32,United-States
23,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States
24,Self-emp-not-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States
35,Self-emp-inc,Assoc-acdm,Never-married,Sales,Own-child,White,Male,0,0,40,United-States
43,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,58,United-States
18,Private,HS-grad,Never-married,Sales,Own-child,White,Female,0,0,24,United-States
48,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India
46,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
48,Private,Assoc-acdm,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States
34,Private,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
20,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States
49,Private,Some-college,Divorced,Machine-op-inspct,Not-in-family,White,Male,3325,0,45,United-States
45,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,0,0,30,United-States
41,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States
19,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States
35,Self-emp-not-inc,Assoc-voc,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States
20,Private,Some-college,Never-married,Exec-managerial,Own-child,White,Female,0,0,20,United-States
35,Private,11th,Separated,Transport-moving,Not-in-family,White,Male,0,0,90,United-States
54,Private,Some-college,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States
18,Private,Some-college,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States
39,Local-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,55,United-States
30,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
19,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States
44,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States
31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,0,0,25,United-States
19,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,52,United-States
40,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States
36,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Laos
38,Private,7th-8th,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,30,United-States
57,Private,11th,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,40,Canada
34,Private,Assoc-voc,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States
22,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States
30,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States
31,Private,Assoc-voc,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States
42,Private,HS-grad,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,32,United-States
21,Private,Assoc-acdm,Never-married,Adm-clerical,Own-child,White,Male,0,0,35,United-States
29,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States
32,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States
44,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,5178,0,60,United-States
49,Local-gov,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States
21,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States
21,Private,HS-grad,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States
54,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,England
34,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States
23,State-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States
